code,Year,Month,Day,Hour,Temp
2011_4_20_23,2011,4,20,23,NA
2011_4_21_0,2011,4,21,0,10.846
2011_4_21_1,2011,4,21,1,NA
2011_4_21_2,2011,4,21,2,10.063
2011_4_21_3,2011,4,21,3,NA
2011_4_21_4,2011,4,21,4,9.373
2011_4_21_5,2011,4,21,5,NA
2011_4_21_6,2011,4,21,6,8.978
2011_4_21_7,2011,4,21,7,NA
2011_4_21_8,2011,4,21,8,9.275
2011_4_21_9,2011,4,21,9,NA
2011_4_21_10,2011,4,21,10,10.651
2011_4_21_11,2011,4,21,11,NA
2011_4_21_12,2011,4,21,12,12.787
2011_4_21_13,2011,4,21,13,NA
2011_4_21_14,2011,4,21,14,13.558
2011_4_21_15,2011,4,21,15,NA
2011_4_21_16,2011,4,21,16,14.23
2011_4_21_17,2011,4,21,17,NA
2011_4_21_18,2011,4,21,18,14.038
2011_4_21_19,2011,4,21,19,NA
2011_4_21_20,2011,4,21,20,12.98
2011_4_21_21,2011,4,21,21,NA
2011_4_21_22,2011,4,21,22,11.819
2011_4_21_23,2011,4,21,23,NA
2011_4_22_0,2011,4,22,0,10.944
2011_4_22_1,2011,4,22,1,NA
2011_4_22_2,2011,4,22,2,10.161
2011_4_22_3,2011,4,22,3,NA
2011_4_22_4,2011,4,22,4,9.669
2011_4_22_5,2011,4,22,5,NA
2011_4_22_6,2011,4,22,6,9.275
2011_4_22_7,2011,4,22,7,NA
2011_4_22_8,2011,4,22,8,9.669
2011_4_22_9,2011,4,22,9,NA
2011_4_22_10,2011,4,22,10,11.334
2011_4_22_11,2011,4,22,11,NA
2011_4_22_12,2011,4,22,12,13.75
2011_4_22_13,2011,4,22,13,NA
2011_4_22_14,2011,4,22,14,15.473
2011_4_22_15,2011,4,22,15,NA
2011_4_22_16,2011,4,22,16,15.664
2011_4_22_17,2011,4,22,17,NA
2011_4_22_18,2011,4,22,18,15.187
2011_4_22_19,2011,4,22,19,NA
2011_4_22_20,2011,4,22,20,13.942
2011_4_22_21,2011,4,22,21,NA
2011_4_22_22,2011,4,22,22,12.787
2011_4_22_23,2011,4,22,23,NA
2011_4_23_0,2011,4,23,0,11.819
2011_4_23_1,2011,4,23,1,NA
2011_4_23_2,2011,4,23,2,11.041
2011_4_23_3,2011,4,23,3,NA
2011_4_23_4,2011,4,23,4,10.357
2011_4_23_5,2011,4,23,5,NA
2011_4_23_6,2011,4,23,6,9.866
2011_4_23_7,2011,4,23,7,NA
2011_4_23_8,2011,4,23,8,10.259
2011_4_23_9,2011,4,23,9,NA
2011_4_23_10,2011,4,23,10,11.916
2011_4_23_11,2011,4,23,11,NA
2011_4_23_12,2011,4,23,12,14.325
2011_4_23_13,2011,4,23,13,NA
2011_4_23_14,2011,4,23,14,16.046
2011_4_23_15,2011,4,23,15,NA
2011_4_23_16,2011,4,23,16,16.332
2011_4_23_17,2011,4,23,17,NA
2011_4_23_18,2011,4,23,18,15.76
2011_4_23_19,2011,4,23,19,NA
2011_4_23_20,2011,4,23,20,14.23
2011_4_23_21,2011,4,23,21,NA
2011_4_23_22,2011,4,23,22,13.076
2011_4_23_23,2011,4,23,23,NA
2011_4_24_0,2011,4,24,0,12.11
2011_4_24_1,2011,4,24,1,NA
2011_4_24_2,2011,4,24,2,11.431
2011_4_24_3,2011,4,24,3,NA
2011_4_24_4,2011,4,24,4,10.748
2011_4_24_5,2011,4,24,5,NA
2011_4_24_6,2011,4,24,6,10.357
2011_4_24_7,2011,4,24,7,NA
2011_4_24_8,2011,4,24,8,10.846
2011_4_24_9,2011,4,24,9,NA
2011_4_24_10,2011,4,24,10,12.304
2011_4_24_11,2011,4,24,11,NA
2011_4_24_12,2011,4,24,12,14.421
2011_4_24_13,2011,4,24,13,NA
2011_4_24_14,2011,4,24,14,15.951
2011_4_24_15,2011,4,24,15,NA
2011_4_24_16,2011,4,24,16,16.046
2011_4_24_17,2011,4,24,17,NA
2011_4_24_18,2011,4,24,18,15.473
2011_4_24_19,2011,4,24,19,NA
2011_4_24_20,2011,4,24,20,14.038
2011_4_24_21,2011,4,24,21,NA
2011_4_24_22,2011,4,24,22,12.69
2011_4_24_23,2011,4,24,23,NA
2011_4_25_0,2011,4,25,0,11.528
2011_4_25_1,2011,4,25,1,NA
2011_4_25_2,2011,4,25,2,10.553
2011_4_25_3,2011,4,25,3,NA
2011_4_25_4,2011,4,25,4,9.866
2011_4_25_5,2011,4,25,5,NA
2011_4_25_6,2011,4,25,6,9.275
2011_4_25_7,2011,4,25,7,NA
2011_4_25_8,2011,4,25,8,9.571
2011_4_25_9,2011,4,25,9,NA
2011_4_25_10,2011,4,25,10,11.236
2011_4_25_11,2011,4,25,11,NA
2011_4_25_12,2011,4,25,12,13.365
2011_4_25_13,2011,4,25,13,NA
2011_4_25_14,2011,4,25,14,14.996
2011_4_25_15,2011,4,25,15,NA
2011_4_25_16,2011,4,25,16,15.091
2011_4_25_17,2011,4,25,17,NA
2011_4_25_18,2011,4,25,18,14.325
2011_4_25_19,2011,4,25,19,NA
2011_4_25_20,2011,4,25,20,13.076
2011_4_25_21,2011,4,25,21,NA
2011_4_25_22,2011,4,25,22,11.916
2011_4_25_23,2011,4,25,23,NA
2011_4_26_0,2011,4,26,0,11.041
2011_4_26_1,2011,4,26,1,NA
2011_4_26_2,2011,4,26,2,10.259
2011_4_26_3,2011,4,26,3,NA
2011_4_26_4,2011,4,26,4,9.669
2011_4_26_5,2011,4,26,5,NA
2011_4_26_6,2011,4,26,6,9.176
2011_4_26_7,2011,4,26,7,NA
2011_4_26_8,2011,4,26,8,9.472
2011_4_26_9,2011,4,26,9,NA
2011_4_26_10,2011,4,26,10,10.651
2011_4_26_11,2011,4,26,11,NA
2011_4_26_12,2011,4,26,12,12.594
2011_4_26_13,2011,4,26,13,NA
2011_4_26_14,2011,4,26,14,12.787
2011_4_26_15,2011,4,26,15,NA
2011_4_26_16,2011,4,26,16,12.69
2011_4_26_17,2011,4,26,17,NA
2011_4_26_18,2011,4,26,18,12.787
2011_4_26_19,2011,4,26,19,NA
2011_4_26_20,2011,4,26,20,12.304
2011_4_26_21,2011,4,26,21,NA
2011_4_26_22,2011,4,26,22,11.819
2011_4_26_23,2011,4,26,23,NA
2011_4_27_0,2011,4,27,0,11.041
2011_4_27_1,2011,4,27,1,NA
2011_4_27_2,2011,4,27,2,10.455
2011_4_27_3,2011,4,27,3,NA
2011_4_27_4,2011,4,27,4,10.063
2011_4_27_5,2011,4,27,5,NA
2011_4_27_6,2011,4,27,6,9.866
2011_4_27_7,2011,4,27,7,NA
2011_4_27_8,2011,4,27,8,9.965
2011_4_27_9,2011,4,27,9,NA
2011_4_27_10,2011,4,27,10,10.651
2011_4_27_11,2011,4,27,11,NA
2011_4_27_12,2011,4,27,12,11.334
2011_4_27_13,2011,4,27,13,NA
2011_4_27_14,2011,4,27,14,12.304
2011_4_27_15,2011,4,27,15,NA
2011_4_27_16,2011,4,27,16,12.69
2011_4_27_17,2011,4,27,17,NA
2011_4_27_18,2011,4,27,18,12.401
2011_4_27_19,2011,4,27,19,NA
2011_4_27_20,2011,4,27,20,11.625
2011_4_27_21,2011,4,27,21,NA
2011_4_27_22,2011,4,27,22,11.041
2011_4_27_23,2011,4,27,23,NA
2011_4_28_0,2011,4,28,0,10.748
2011_4_28_1,2011,4,28,1,NA
2011_4_28_2,2011,4,28,2,10.553
2011_4_28_3,2011,4,28,3,NA
2011_4_28_4,2011,4,28,4,10.455
2011_4_28_5,2011,4,28,5,NA
2011_4_28_6,2011,4,28,6,10.259
2011_4_28_7,2011,4,28,7,NA
2011_4_28_8,2011,4,28,8,10.455
2011_4_28_9,2011,4,28,9,NA
2011_4_28_10,2011,4,28,10,11.528
2011_4_28_11,2011,4,28,11,NA
2011_4_28_12,2011,4,28,12,12.883
2011_4_28_13,2011,4,28,13,NA
2011_4_28_14,2011,4,28,14,13.846
2011_4_28_15,2011,4,28,15,NA
2011_4_28_16,2011,4,28,16,14.517
2011_4_28_17,2011,4,28,17,NA
2011_4_28_18,2011,4,28,18,14.325
2011_4_28_19,2011,4,28,19,NA
2011_4_28_20,2011,4,28,20,13.365
2011_4_28_21,2011,4,28,21,NA
2011_4_28_22,2011,4,28,22,12.497
2011_4_28_23,2011,4,28,23,NA
2011_4_29_0,2011,4,29,0,11.916
2011_4_29_1,2011,4,29,1,NA
2011_4_29_2,2011,4,29,2,11.431
2011_4_29_3,2011,4,29,3,NA
2011_4_29_4,2011,4,29,4,10.944
2011_4_29_5,2011,4,29,5,NA
2011_4_29_6,2011,4,29,6,10.651
2011_4_29_7,2011,4,29,7,NA
2011_4_29_8,2011,4,29,8,11.041
2011_4_29_9,2011,4,29,9,NA
2011_4_29_10,2011,4,29,10,12.401
2011_4_29_11,2011,4,29,11,NA
2011_4_29_12,2011,4,29,12,14.134
2011_4_29_13,2011,4,29,13,NA
2011_4_29_14,2011,4,29,14,15.091
2011_4_29_15,2011,4,29,15,NA
2011_4_29_16,2011,4,29,16,14.804
2011_4_29_17,2011,4,29,17,NA
2011_4_29_18,2011,4,29,18,13.942
2011_4_29_19,2011,4,29,19,NA
2011_4_29_20,2011,4,29,20,13.076
2011_4_29_21,2011,4,29,21,NA
2011_4_29_22,2011,4,29,22,12.207
2011_4_29_23,2011,4,29,23,NA
2011_4_30_0,2011,4,30,0,11.528
2011_4_30_1,2011,4,30,1,NA
2011_4_30_2,2011,4,30,2,11.041
2011_4_30_3,2011,4,30,3,NA
2011_4_30_4,2011,4,30,4,10.651
2011_4_30_5,2011,4,30,5,NA
2011_4_30_6,2011,4,30,6,10.259
2011_4_30_7,2011,4,30,7,NA
2011_4_30_8,2011,4,30,8,10.748
2011_4_30_9,2011,4,30,9,NA
2011_4_30_10,2011,4,30,10,12.11
2011_4_30_11,2011,4,30,11,NA
2011_4_30_12,2011,4,30,12,13.558
2011_4_30_13,2011,4,30,13,NA
2011_4_30_14,2011,4,30,14,14.23
2011_4_30_15,2011,4,30,15,NA
2011_4_30_16,2011,4,30,16,13.173
2011_4_30_17,2011,4,30,17,NA
2011_4_30_18,2011,4,30,18,13.173
2011_4_30_19,2011,4,30,19,NA
2011_4_30_20,2011,4,30,20,12.594
2011_4_30_21,2011,4,30,21,NA
2011_4_30_22,2011,4,30,22,11.722
2011_4_30_23,2011,4,30,23,NA
2011_5_1_0,2011,5,1,0,10.944
2011_5_1_1,2011,5,1,1,NA
2011_5_1_2,2011,5,1,2,10.357
2011_5_1_3,2011,5,1,3,NA
2011_5_1_4,2011,5,1,4,9.768
2011_5_1_5,2011,5,1,5,NA
2011_5_1_6,2011,5,1,6,9.373
2011_5_1_7,2011,5,1,7,NA
2011_5_1_8,2011,5,1,8,9.669
2011_5_1_9,2011,5,1,9,NA
2011_5_1_10,2011,5,1,10,10.944
2011_5_1_11,2011,5,1,11,NA
2011_5_1_12,2011,5,1,12,12.883
2011_5_1_13,2011,5,1,13,NA
2011_5_1_14,2011,5,1,14,14.325
2011_5_1_15,2011,5,1,15,NA
2011_5_1_16,2011,5,1,16,14.23
2011_5_1_17,2011,5,1,17,NA
2011_5_1_18,2011,5,1,18,13.654
2011_5_1_19,2011,5,1,19,NA
2011_5_1_20,2011,5,1,20,12.497
2011_5_1_21,2011,5,1,21,NA
2011_5_1_22,2011,5,1,22,11.236
2011_5_1_23,2011,5,1,23,NA
2011_5_2_0,2011,5,2,0,10.161
2011_5_2_1,2011,5,2,1,NA
2011_5_2_2,2011,5,2,2,9.373
2011_5_2_3,2011,5,2,3,NA
2011_5_2_4,2011,5,2,4,8.879
2011_5_2_5,2011,5,2,5,NA
2011_5_2_6,2011,5,2,6,8.382
2011_5_2_7,2011,5,2,7,NA
2011_5_2_8,2011,5,2,8,8.68
2011_5_2_9,2011,5,2,9,NA
2011_5_2_10,2011,5,2,10,10.161
2011_5_2_11,2011,5,2,11,NA
2011_5_2_12,2011,5,2,12,12.013
2011_5_2_13,2011,5,2,13,NA
2011_5_2_14,2011,5,2,14,12.594
2011_5_2_15,2011,5,2,15,NA
2011_5_2_16,2011,5,2,16,12.497
2011_5_2_17,2011,5,2,17,NA
2011_5_2_18,2011,5,2,18,11.916
2011_5_2_19,2011,5,2,19,NA
2011_5_2_20,2011,5,2,20,11.139
2011_5_2_21,2011,5,2,21,NA
2011_5_2_22,2011,5,2,22,10.161
2011_5_2_23,2011,5,2,23,NA
2011_5_3_0,2011,5,3,0,9.275
2011_5_3_1,2011,5,3,1,NA
2011_5_3_2,2011,5,3,2,8.68
2011_5_3_3,2011,5,3,3,NA
2011_5_3_4,2011,5,3,4,8.082
2011_5_3_5,2011,5,3,5,NA
2011_5_3_6,2011,5,3,6,8.082
2011_5_3_7,2011,5,3,7,NA
2011_5_3_8,2011,5,3,8,8.481
2011_5_3_9,2011,5,3,9,NA
2011_5_3_10,2011,5,3,10,9.077
2011_5_3_11,2011,5,3,11,NA
2011_5_3_12,2011,5,3,12,10.455
2011_5_3_13,2011,5,3,13,NA
2011_5_3_14,2011,5,3,14,10.748
2011_5_3_15,2011,5,3,15,NA
2011_5_3_16,2011,5,3,16,10.846
2011_5_3_17,2011,5,3,17,NA
2011_5_3_18,2011,5,3,18,10.846
2011_5_3_19,2011,5,3,19,NA
2011_5_3_20,2011,5,3,20,10.259
2011_5_3_21,2011,5,3,21,NA
2011_5_3_22,2011,5,3,22,9.176
2011_5_3_23,2011,5,3,23,NA
2011_5_4_0,2011,5,4,0,8.282
2011_5_4_1,2011,5,4,1,NA
2011_5_4_2,2011,5,4,2,7.582
2011_5_4_3,2011,5,4,3,NA
2011_5_4_4,2011,5,4,4,7.079
2011_5_4_5,2011,5,4,5,NA
2011_5_4_6,2011,5,4,6,6.775
2011_5_4_7,2011,5,4,7,NA
2011_5_4_8,2011,5,4,8,7.28
2011_5_4_9,2011,5,4,9,NA
2011_5_4_10,2011,5,4,10,8.68
2011_5_4_11,2011,5,4,11,NA
2011_5_4_12,2011,5,4,12,10.259
2011_5_4_13,2011,5,4,13,NA
2011_5_4_14,2011,5,4,14,11.236
2011_5_4_15,2011,5,4,15,NA
2011_5_4_16,2011,5,4,16,10.748
2011_5_4_17,2011,5,4,17,NA
2011_5_4_18,2011,5,4,18,10.651
2011_5_4_19,2011,5,4,19,NA
2011_5_4_20,2011,5,4,20,10.161
2011_5_4_21,2011,5,4,21,NA
2011_5_4_22,2011,5,4,22,9.275
2011_5_4_23,2011,5,4,23,NA
2011_5_5_0,2011,5,5,0,8.481
2011_5_5_1,2011,5,5,1,NA
2011_5_5_2,2011,5,5,2,7.882
2011_5_5_3,2011,5,5,3,NA
2011_5_5_4,2011,5,5,4,7.28
2011_5_5_5,2011,5,5,5,NA
2011_5_5_6,2011,5,5,6,6.877
2011_5_5_7,2011,5,5,7,NA
2011_5_5_8,2011,5,5,8,7.28
2011_5_5_9,2011,5,5,9,NA
2011_5_5_10,2011,5,5,10,8.879
2011_5_5_11,2011,5,5,11,NA
2011_5_5_12,2011,5,5,12,11.041
2011_5_5_13,2011,5,5,13,NA
2011_5_5_14,2011,5,5,14,12.69
2011_5_5_15,2011,5,5,15,NA
2011_5_5_16,2011,5,5,16,12.98
2011_5_5_17,2011,5,5,17,NA
2011_5_5_18,2011,5,5,18,12.594
2011_5_5_19,2011,5,5,19,NA
2011_5_5_20,2011,5,5,20,11.528
2011_5_5_21,2011,5,5,21,NA
2011_5_5_22,2011,5,5,22,10.455
2011_5_5_23,2011,5,5,23,NA
2011_5_6_0,2011,5,6,0,9.472
2011_5_6_1,2011,5,6,1,NA
2011_5_6_2,2011,5,6,2,8.68
2011_5_6_3,2011,5,6,3,NA
2011_5_6_4,2011,5,6,4,8.082
2011_5_6_5,2011,5,6,5,NA
2011_5_6_6,2011,5,6,6,7.782
2011_5_6_7,2011,5,6,7,NA
2011_5_6_8,2011,5,6,8,8.581
2011_5_6_9,2011,5,6,9,NA
2011_5_6_10,2011,5,6,10,10.161
2011_5_6_11,2011,5,6,11,NA
2011_5_6_12,2011,5,6,12,12.11
2011_5_6_13,2011,5,6,13,NA
2011_5_6_14,2011,5,6,14,13.846
2011_5_6_15,2011,5,6,15,NA
2011_5_6_16,2011,5,6,16,14.038
2011_5_6_17,2011,5,6,17,NA
2011_5_6_18,2011,5,6,18,13.654
2011_5_6_19,2011,5,6,19,NA
2011_5_6_20,2011,5,6,20,12.69
2011_5_6_21,2011,5,6,21,NA
2011_5_6_22,2011,5,6,22,11.625
2011_5_6_23,2011,5,6,23,NA
2011_5_7_0,2011,5,7,0,10.651
2011_5_7_1,2011,5,7,1,NA
2011_5_7_2,2011,5,7,2,9.866
2011_5_7_3,2011,5,7,3,NA
2011_5_7_4,2011,5,7,4,9.373
2011_5_7_5,2011,5,7,5,NA
2011_5_7_6,2011,5,7,6,9.275
2011_5_7_7,2011,5,7,7,NA
2011_5_7_8,2011,5,7,8,9.866
2011_5_7_9,2011,5,7,9,NA
2011_5_7_10,2011,5,7,10,11.236
2011_5_7_11,2011,5,7,11,NA
2011_5_7_12,2011,5,7,12,13.269
2011_5_7_13,2011,5,7,13,NA
2011_5_7_14,2011,5,7,14,15.091
2011_5_7_15,2011,5,7,15,NA
2011_5_7_16,2011,5,7,16,15.664
2011_5_7_17,2011,5,7,17,NA
2011_5_7_18,2011,5,7,18,15.282
2011_5_7_19,2011,5,7,19,NA
2011_5_7_20,2011,5,7,20,14.038
2011_5_7_21,2011,5,7,21,NA
2011_5_7_22,2011,5,7,22,12.594
2011_5_7_23,2011,5,7,23,NA
2011_5_8_0,2011,5,8,0,11.625
2011_5_8_1,2011,5,8,1,NA
2011_5_8_2,2011,5,8,2,11.236
2011_5_8_3,2011,5,8,3,NA
2011_5_8_4,2011,5,8,4,10.651
2011_5_8_5,2011,5,8,5,NA
2011_5_8_6,2011,5,8,6,10.357
2011_5_8_7,2011,5,8,7,NA
2011_5_8_8,2011,5,8,8,10.748
2011_5_8_9,2011,5,8,9,NA
2011_5_8_10,2011,5,8,10,12.11
2011_5_8_11,2011,5,8,11,NA
2011_5_8_12,2011,5,8,12,14.134
2011_5_8_13,2011,5,8,13,NA
2011_5_8_14,2011,5,8,14,15.76
2011_5_8_15,2011,5,8,15,NA
2011_5_8_16,2011,5,8,16,16.237
2011_5_8_17,2011,5,8,17,NA
2011_5_8_18,2011,5,8,18,15.664
2011_5_8_19,2011,5,8,19,NA
2011_5_8_20,2011,5,8,20,14.517
2011_5_8_21,2011,5,8,21,NA
2011_5_8_22,2011,5,8,22,13.365
2011_5_8_23,2011,5,8,23,NA
2011_5_9_0,2011,5,9,0,12.594
2011_5_9_1,2011,5,9,1,NA
2011_5_9_2,2011,5,9,2,12.304
2011_5_9_3,2011,5,9,3,NA
2011_5_9_4,2011,5,9,4,11.722
2011_5_9_5,2011,5,9,5,NA
2011_5_9_6,2011,5,9,6,11.334
2011_5_9_7,2011,5,9,7,NA
2011_5_9_8,2011,5,9,8,11.431
2011_5_9_9,2011,5,9,9,NA
2011_5_9_10,2011,5,9,10,12.594
2011_5_9_11,2011,5,9,11,NA
2011_5_9_12,2011,5,9,12,14.325
2011_5_9_13,2011,5,9,13,NA
2011_5_9_14,2011,5,9,14,15.951
2011_5_9_15,2011,5,9,15,NA
2011_5_9_16,2011,5,9,16,16.332
2011_5_9_17,2011,5,9,17,NA
2011_5_9_18,2011,5,9,18,15.76
2011_5_9_19,2011,5,9,19,NA
2011_5_9_20,2011,5,9,20,14.709
2011_5_9_21,2011,5,9,21,NA
2011_5_9_22,2011,5,9,22,13.365
2011_5_9_23,2011,5,9,23,NA
2011_5_10_0,2011,5,10,0,12.304
2011_5_10_1,2011,5,10,1,NA
2011_5_10_2,2011,5,10,2,11.431
2011_5_10_3,2011,5,10,3,NA
2011_5_10_4,2011,5,10,4,10.651
2011_5_10_5,2011,5,10,5,NA
2011_5_10_6,2011,5,10,6,10.357
2011_5_10_7,2011,5,10,7,NA
2011_5_10_8,2011,5,10,8,10.944
2011_5_10_9,2011,5,10,9,NA
2011_5_10_10,2011,5,10,10,12.401
2011_5_10_11,2011,5,10,11,NA
2011_5_10_12,2011,5,10,12,13.846
2011_5_10_13,2011,5,10,13,NA
2011_5_10_14,2011,5,10,14,14.996
2011_5_10_15,2011,5,10,15,NA
2011_5_10_16,2011,5,10,16,15.664
2011_5_10_17,2011,5,10,17,NA
2011_5_10_18,2011,5,10,18,15.569
2011_5_10_19,2011,5,10,19,NA
2011_5_10_20,2011,5,10,20,14.709
2011_5_10_21,2011,5,10,21,NA
2011_5_10_22,2011,5,10,22,13.654
2011_5_10_23,2011,5,10,23,NA
2011_5_11_0,2011,5,11,0,12.98
2011_5_11_1,2011,5,11,1,NA
2011_5_11_2,2011,5,11,2,12.304
2011_5_11_3,2011,5,11,3,NA
2011_5_11_4,2011,5,11,4,12.11
2011_5_11_5,2011,5,11,5,NA
2011_5_11_6,2011,5,11,6,12.013
2011_5_11_7,2011,5,11,7,NA
2011_5_11_8,2011,5,11,8,12.304
2011_5_11_9,2011,5,11,9,NA
2011_5_11_10,2011,5,11,10,13.654
2011_5_11_11,2011,5,11,11,NA
2011_5_11_12,2011,5,11,12,14.517
2011_5_11_13,2011,5,11,13,NA
2011_5_11_14,2011,5,11,14,15.473
2011_5_11_15,2011,5,11,15,NA
2011_5_11_16,2011,5,11,16,15.951
2011_5_11_17,2011,5,11,17,NA
2011_5_11_18,2011,5,11,18,15.855
2011_5_11_19,2011,5,11,19,NA
2011_5_11_20,2011,5,11,20,14.9
2011_5_11_21,2011,5,11,21,NA
2011_5_11_22,2011,5,11,22,13.942
2011_5_11_23,2011,5,11,23,NA
2011_5_12_0,2011,5,12,0,13.269
2011_5_12_1,2011,5,12,1,NA
2011_5_12_2,2011,5,12,2,12.497
2011_5_12_3,2011,5,12,3,NA
2011_5_12_4,2011,5,12,4,11.722
2011_5_12_5,2011,5,12,5,NA
2011_5_12_6,2011,5,12,6,11.431
2011_5_12_7,2011,5,12,7,NA
2011_5_12_8,2011,5,12,8,11.722
2011_5_12_9,2011,5,12,9,NA
2011_5_12_10,2011,5,12,10,12.401
2011_5_12_11,2011,5,12,11,NA
2011_5_12_12,2011,5,12,12,13.269
2011_5_12_13,2011,5,12,13,NA
2011_5_12_14,2011,5,12,14,14.804
2011_5_12_15,2011,5,12,15,NA
2011_5_12_16,2011,5,12,16,15.378
2011_5_12_17,2011,5,12,17,NA
2011_5_12_18,2011,5,12,18,14.9
2011_5_12_19,2011,5,12,19,NA
2011_5_12_20,2011,5,12,20,14.134
2011_5_12_21,2011,5,12,21,NA
2011_5_12_22,2011,5,12,22,13.365
2011_5_12_23,2011,5,12,23,NA
2011_5_13_0,2011,5,13,0,12.594
2011_5_13_1,2011,5,13,1,NA
2011_5_13_2,2011,5,13,2,11.625
2011_5_13_3,2011,5,13,3,NA
2011_5_13_4,2011,5,13,4,10.748
2011_5_13_5,2011,5,13,5,NA
2011_5_13_6,2011,5,13,6,10.161
2011_5_13_7,2011,5,13,7,NA
2011_5_13_8,2011,5,13,8,10.553
2011_5_13_9,2011,5,13,9,NA
2011_5_13_10,2011,5,13,10,11.819
2011_5_13_11,2011,5,13,11,NA
2011_5_13_12,2011,5,13,12,13.654
2011_5_13_13,2011,5,13,13,NA
2011_5_13_14,2011,5,13,14,14.996
2011_5_13_15,2011,5,13,15,NA
2011_5_13_16,2011,5,13,16,14.804
2011_5_13_17,2011,5,13,17,NA
2011_5_13_18,2011,5,13,18,14.23
2011_5_13_19,2011,5,13,19,NA
2011_5_13_20,2011,5,13,20,13.558
2011_5_13_21,2011,5,13,21,NA
2011_5_13_22,2011,5,13,22,12.401
2011_5_13_23,2011,5,13,23,NA
2011_5_14_0,2011,5,14,0,11.528
2011_5_14_1,2011,5,14,1,NA
2011_5_14_2,2011,5,14,2,10.651
2011_5_14_3,2011,5,14,3,NA
2011_5_14_4,2011,5,14,4,10.161
2011_5_14_5,2011,5,14,5,NA
2011_5_14_6,2011,5,14,6,9.866
2011_5_14_7,2011,5,14,7,NA
2011_5_14_8,2011,5,14,8,10.357
2011_5_14_9,2011,5,14,9,NA
2011_5_14_10,2011,5,14,10,11.916
2011_5_14_11,2011,5,14,11,NA
2011_5_14_12,2011,5,14,12,13.654
2011_5_14_13,2011,5,14,13,NA
2011_5_14_14,2011,5,14,14,14.134
2011_5_14_15,2011,5,14,15,NA
2011_5_14_16,2011,5,14,16,13.75
2011_5_14_17,2011,5,14,17,NA
2011_5_14_18,2011,5,14,18,12.98
2011_5_14_19,2011,5,14,19,NA
2011_5_14_20,2011,5,14,20,12.497
2011_5_14_21,2011,5,14,21,NA
2011_5_14_22,2011,5,14,22,11.916
2011_5_14_23,2011,5,14,23,NA
2011_5_15_0,2011,5,15,0,11.139
2011_5_15_1,2011,5,15,1,NA
2011_5_15_2,2011,5,15,2,10.259
2011_5_15_3,2011,5,15,3,NA
2011_5_15_4,2011,5,15,4,9.669
2011_5_15_5,2011,5,15,5,NA
2011_5_15_6,2011,5,15,6,9.275
2011_5_15_7,2011,5,15,7,NA
2011_5_15_8,2011,5,15,8,9.669
2011_5_15_9,2011,5,15,9,NA
2011_5_15_10,2011,5,15,10,10.748
2011_5_15_11,2011,5,15,11,NA
2011_5_15_12,2011,5,15,12,11.334
2011_5_15_13,2011,5,15,13,NA
2011_5_15_14,2011,5,15,14,12.207
2011_5_15_15,2011,5,15,15,NA
2011_5_15_16,2011,5,15,16,12.883
2011_5_15_17,2011,5,15,17,NA
2011_5_15_18,2011,5,15,18,12.497
2011_5_15_19,2011,5,15,19,NA
2011_5_15_20,2011,5,15,20,11.819
2011_5_15_21,2011,5,15,21,NA
2011_5_15_22,2011,5,15,22,11.236
2011_5_15_23,2011,5,15,23,NA
2011_5_16_0,2011,5,16,0,10.846
2011_5_16_1,2011,5,16,1,NA
2011_5_16_2,2011,5,16,2,10.553
2011_5_16_3,2011,5,16,3,NA
2011_5_16_4,2011,5,16,4,10.259
2011_5_16_5,2011,5,16,5,NA
2011_5_16_6,2011,5,16,6,10.063
2011_5_16_7,2011,5,16,7,NA
2011_5_16_8,2011,5,16,8,10.259
2011_5_16_9,2011,5,16,9,NA
2011_5_16_10,2011,5,16,10,11.041
2011_5_16_11,2011,5,16,11,NA
2011_5_16_12,2011,5,16,12,11.819
2011_5_16_13,2011,5,16,13,NA
2011_5_16_14,2011,5,16,14,12.497
2011_5_16_15,2011,5,16,15,NA
2011_5_16_16,2011,5,16,16,12.69
2011_5_16_17,2011,5,16,17,NA
2011_5_16_18,2011,5,16,18,12.401
2011_5_16_19,2011,5,16,19,NA
2011_5_16_20,2011,5,16,20,12.013
2011_5_16_21,2011,5,16,21,NA
2011_5_16_22,2011,5,16,22,11.722
2011_5_16_23,2011,5,16,23,NA
2011_5_17_0,2011,5,17,0,11.625
2011_5_17_1,2011,5,17,1,NA
2011_5_17_2,2011,5,17,2,11.431
2011_5_17_3,2011,5,17,3,NA
2011_5_17_4,2011,5,17,4,11.334
2011_5_17_5,2011,5,17,5,NA
2011_5_17_6,2011,5,17,6,11.236
2011_5_17_7,2011,5,17,7,NA
2011_5_17_8,2011,5,17,8,11.431
2011_5_17_9,2011,5,17,9,NA
2011_5_17_10,2011,5,17,10,12.013
2011_5_17_11,2011,5,17,11,NA
2011_5_17_12,2011,5,17,12,12.787
2011_5_17_13,2011,5,17,13,NA
2011_5_17_14,2011,5,17,14,13.365
2011_5_17_15,2011,5,17,15,NA
2011_5_17_16,2011,5,17,16,13.75
2011_5_17_17,2011,5,17,17,NA
2011_5_17_18,2011,5,17,18,13.846
2011_5_17_19,2011,5,17,19,NA
2011_5_17_20,2011,5,17,20,13.269
2011_5_17_21,2011,5,17,21,NA
2011_5_17_22,2011,5,17,22,12.497
2011_5_17_23,2011,5,17,23,NA
2011_5_18_0,2011,5,18,0,11.819
